Lake,Species,d15N,TL,d2H,PC1,Category
Pankajarvi,Perch_predatory,13.44537866,3.918954567,-158.816785,-0.38923682,Humic_Unac
Pankajarvi,Perch_predatory,14.20139714,4.141312944,-158.8264186,-0.38923682,Humic_Unac
Pankajarvi,Perch_predatory,13.33189373,3.885576648,-155.1097245,-0.38923682,Humic_Unac
Pankajarvi,Perch,12.92660583,3.766374324,-167.9771927,-0.38923682,Humic_Unac
Pankajarvi,Perch,13.03777573,3.799071353,-165.4357845,-0.38923682,Humic_Unac
Pankajarvi,Perch,13.30191353,3.876758942,-176.46661,-0.38923682,Humic_Unac
Pankajarvi,Perch,12.33692192,3.592937881,-164.2740795,-0.38923682,Humic_Unac
Pankajarvi,Perch,12.79203858,3.726795719,-159.4502581,-0.38923682,Humic_Unac
Pankajarvi,Perch,11.68898817,3.402369128,-174.0776817,-0.38923682,Humic_Unac
Pankajarvi,Perch,11.68898817,3.402369128,-176.8638027,-0.38923682,Humic_Unac
Pankajarvi,Perch,11.6727467,3.397592227,-176.7355149,-0.38923682,Humic_Unac
Pankajarvi,Perch,11.6727467,3.397592227,-173.9528702,-0.38923682,Humic_Unac
Pankajarvi,Pike,13.28763749,3.872560105,-155.4382958,-0.38923682,Humic_Unac
Pankajarvi,Pike,13.52321422,3.941847378,-134.5265379,-0.38923682,Humic_Unac
Pankajarvi,Pike,13.35776252,3.893185114,-153.0996565,-0.38923682,Humic_Unac
Pankajarvi,Pike,13.26665494,3.866388767,-154.3984292,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.92064231,3.470502699,-178.8491092,-0.38923682,Humic_Unac
Pankajarvi,Roach,13.33647908,3.886925281,-162.5393678,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.44045181,3.3292702,-169.5348815,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.56795525,3.366771213,-141.9018725,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.65834144,3.393355384,-159.4353549,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.32523954,3.295384238,-181.5633871,-0.38923682,Humic_Unac
Pankajarvi,Roach,11.14050038,3.24104919,-176.1773535,-0.38923682,Humic_Unac
Pankajarvi,Ruffe,14.37183473,4.191441646,-165.5753313,-0.38923682,Humic_Unac
Pankajarvi,Ruffe,12.59399214,3.668546767,-157.0629747,-0.38923682,Humic_Unac
Pankajarvi,Ruffe,14.31863133,4.175793589,-157.7547664,-0.38923682,Humic_Unac
Pankajarvi,Ruffe,13.89609943,4.051519501,-160.7465874,-0.38923682,Humic_Unac
Pankajarvi,Ruffe,14.61894615,4.264121477,-164.2368075,-0.38923682,Humic_Unac
Pesosjarvi,Perch_predatory,7.631751456,3.428582487,-168.0005794,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch_predatory,7.52759176,3.397947283,-163.2541286,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch_predatory,7.941052216,3.519553299,-171.4602426,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch_predatory,7.854178534,3.494002216,-161.5597498,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch_predatory,7.755806195,3.465069175,-158.1078722,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch,7.300504719,3.331156976,-172.2351823,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch,6.693663969,3.152674403,-153.9080631,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch,7.328183425,3.339297772,-172.1075082,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch,5.881282294,2.913738616,-174.0448673,-1.812671848,Low_humic_Ac
Pesosjarvi,Perch,7.073013278,3.264247729,-173.2100049,-1.812671848,Low_humic_Ac
Pusulanjarvi,Bleak,12.78445829,4.077891601,-208.6350842,1.625252075,Nutrient
Pusulanjarvi,Bleak,12.48954467,3.9911523,-212.1708502,1.625252075,Nutrient
Pusulanjarvi,Bleak,12.44477548,3.977984892,-208.6378891,1.625252075,Nutrient
Pusulanjarvi,Bleak,12.59467784,4.022073823,-203.0296374,1.625252075,Nutrient
Pusulanjarvi,Bleak,12.98257347,4.136160773,-199.9140127,1.625252075,Nutrient
Pusulanjarvi,Perch_predatory,13.48539843,4.284050467,-176.183536,1.625252075,Nutrient
Pusulanjarvi,Perch_predatory,14.36177479,4.541808219,-201.9575363,1.625252075,Nutrient
Pusulanjarvi,Perch_predatory,14.59381659,4.610055808,-209.6126321,1.625252075,Nutrient
Pusulanjarvi,Perch_predatory,14.71461512,4.645584786,-190.7762767,1.625252075,Nutrient
Pusulanjarvi,Perch_predatory,13.52269425,4.295019825,-197.6433892,1.625252075,Nutrient
Pusulanjarvi,Perch,13.47265255,4.280301677,-223.7639203,1.625252075,Nutrient
Pusulanjarvi,Perch,13.39625647,4.257832243,-207.845551,1.625252075,Nutrient
Pusulanjarvi,Perch,13.64281213,4.330348612,-210.1115554,1.625252075,Nutrient
Pusulanjarvi,Perch,13.67073121,4.338560108,-204.9148108,1.625252075,Nutrient
Pusulanjarvi,Perch,13.63120337,4.326934271,-207.8121767,1.625252075,Nutrient
Pusulanjarvi,Perch,13.9462908,4.419607045,-233.2695988,1.625252075,Nutrient
Pusulanjarvi,Perch,13.70763091,4.349412959,-209.8350306,1.625252075,Nutrient
Pusulanjarvi,Perch,13.83721171,4.387524959,-228.1120205,1.625252075,Nutrient
Pusulanjarvi,Perch,13.88316026,4.401039238,-227.1555863,1.625252075,Nutrient
Pusulanjarvi,Perch,13.78144862,4.37112405,-226.7897569,1.625252075,Nutrient
Pusulanjarvi,Pike,14.74605079,4.654830571,-202.8301753,1.625252075,Nutrient
Pusulanjarvi,Roach,12.74256496,4.065570032,-213.0700635,1.625252075,Nutrient
Pusulanjarvi,Roach,12.57334981,4.015800871,-206.9612509,1.625252075,Nutrient
Pusulanjarvi,Roach,12.62546,4.031127397,-208.8364324,1.625252075,Nutrient
Pusulanjarvi,Roach,12.74890911,4.067435959,-220.7314552,1.625252075,Nutrient
Pusulanjarvi,Roach,12.50033174,3.99432497,-214.7012815,1.625252075,Nutrient
Pusulanjarvi,Roach,12.68137383,4.047572642,-213.9103472,1.625252075,Nutrient
Pusulanjarvi,Roach,12.59212448,4.021322835,-212.0946549,1.625252075,Nutrient
Pusulanjarvi,Roach,13.02340468,4.148169952,-226.7215384,1.625252075,Nutrient
Pusulanjarvi,Roach,12.73682213,4.063880965,-214.1024308,1.625252075,Nutrient
Pusulanjarvi,Roach,12.69469195,4.051489738,-217.2305039,1.625252075,Nutrient
Pusulanjarvi,Ruffe,13.53467701,4.298544165,-184.7581328,1.625252075,Nutrient
Pusulanjarvi,Ruffe,14.9282515,4.708419017,-189.7841829,1.625252075,Nutrient
Pusulanjarvi,Ruffe,12.32231543,3.941967231,-144.1618246,1.625252075,Nutrient
Pusulanjarvi,Ruffe,12.37483773,3.957414966,-154.5750754,1.625252075,Nutrient
Pusulanjarvi,Ruffe,14.26428235,4.513133972,-194.9038941,1.625252075,Nutrient
Pusulanjarvi,Smelt,14.70673962,4.643268464,-217.4156729,1.625252075,Nutrient
Pusulanjarvi,Smelt,15.34775369,4.831802014,-229.4227992,1.625252075,Nutrient
Pusulanjarvi,Smelt,14.78932712,4.667558904,-225.4630016,1.625252075,Nutrient
Pusulanjarvi,Smelt,14.56296798,4.600982687,-215.245399,1.625252075,Nutrient
Pusulanjarvi,Smelt,15.3779661,4.840688017,-235.2948992,1.625252075,Nutrient
Pyhajarvi,Bleak,13.30168282,3.509017393,-209.2172126,4.053655649,Nutrient
Pyhajarvi,Bleak,11.62982361,3.017294095,-198.0229857,4.053655649,Nutrient
Pyhajarvi,Bleak,12.74395416,3.344979549,-205.0876806,4.053655649,Nutrient
Pyhajarvi,Bleak,11.78936845,3.064219047,-188.0248906,4.053655649,Nutrient
Pyhajarvi,Bleak,12.41601864,3.248527926,-199.3918804,4.053655649,Nutrient
Pyhajarvi,Perch_predatory,14.69688834,3.919371957,-186.8957835,4.053655649,Nutrient
Pyhajarvi,Perch_predatory,13.5433136,3.580085266,-178.4738646,4.053655649,Nutrient
Pyhajarvi,Perch_predatory,14.73923669,3.931827353,-179.8740271,4.053655649,Nutrient
Pyhajarvi,Perch_predatory,14.22531671,3.780674419,-174.8757358,4.053655649,Nutrient
Pyhajarvi,Perch_predatory,14.49247275,3.859249725,-178.5943499,4.053655649,Nutrient
Pyhajarvi,Perch,11.73854952,3.049272303,-201.1017872,4.053655649,Nutrient
Pyhajarvi,Perch,13.60160987,3.597231231,-186.8911672,4.053655649,Nutrient
Pyhajarvi,Perch,13.19050815,3.476318959,-185.4877312,4.053655649,Nutrient
Pyhajarvi,Perch,13.83590691,3.666142123,-179.4045892,4.053655649,Nutrient
Pyhajarvi,Perch,12.00500296,3.127640962,-195.230299,4.053655649,Nutrient
Pyhajarvi,Perch,13.42762081,3.546057976,-203.048539,4.053655649,Nutrient
Pyhajarvi,Perch,13.56574243,3.586681982,-204.9604671,4.053655649,Nutrient
Pyhajarvi,Perch,13.41719121,3.542990448,-206.4480477,4.053655649,Nutrient
Pyhajarvi,Perch,13.58311076,3.591790316,-215.664163,4.053655649,Nutrient
Pyhajarvi,Perch,13.68357897,3.621339788,-214.791899,4.053655649,Nutrient
Pyhajarvi,Pike,15.08691158,4.034084673,-185.8702996,4.053655649,Nutrient
Pyhajarvi,Pike,15.94944029,4.287769587,-173.9884705,4.053655649,Nutrient
Pyhajarvi,Roach,11.52450511,2.986318065,-195.299144,4.053655649,Nutrient
Pyhajarvi,Roach,11.34481679,2.93346856,-200.9672568,4.053655649,Nutrient
Pyhajarvi,Roach,11.99447113,3.124543366,-211.4839521,4.053655649,Nutrient
Pyhajarvi,Roach,11.28014507,2.914447465,-192.7814132,4.053655649,Nutrient
Pyhajarvi,Roach,11.24181394,2.903173603,-203.6901556,4.053655649,Nutrient
Pyhajarvi,Roach,13.89965995,3.684893017,-213.3676631,4.053655649,Nutrient
Pyhajarvi,Roach,11.74428401,3.050958917,-197.6109149,4.053655649,Nutrient
Pyhajarvi,Roach,11.10330558,2.862435851,-196.0451014,4.053655649,Nutrient
Pyhajarvi,Roach,11.77652089,3.060440352,-201.5358834,4.053655649,Nutrient
Pyhajarvi,Roach,11.26326543,2.909482866,-192.9715568,4.053655649,Nutrient
Pyhajarvi,Ruffe,12.21679041,3.189931389,-180.3613907,4.053655649,Nutrient
Pyhajarvi,Ruffe,12.78072395,3.355794194,-195.3481857,4.053655649,Nutrient
Pyhajarvi,Ruffe,13.2157588,3.483745621,-185.8880233,4.053655649,Nutrient
Pyhajarvi,Ruffe,13.22037933,3.485104601,-191.9156756,4.053655649,Nutrient
Pyhajarvi,Ruffe,12.6416911,3.314902179,-183.0147421,4.053655649,Nutrient
Pyhajarvi,Smelt,14.46253201,3.850443623,-207.3746036,4.053655649,Nutrient
Pyhajarvi,Smelt,13.97811868,3.707969115,-197.3479731,4.053655649,Nutrient
Pyhajarvi,Smelt,15.45561929,4.142528118,-202.4950748,4.053655649,Nutrient
Pyhajarvi,Smelt,13.22434832,3.48627195,-203.6571924,4.053655649,Nutrient
Pyhajarvi,Smelt,13.27057184,3.499867104,-205.3775683,4.053655649,Nutrient
Rattosjarvi,Bleak,6.104290259,3.019210773,-187.9784198,-1.749869029,Humic_Ac
Rattosjarvi,Bleak,6.338604375,3.088126689,-211.5933468,-1.749869029,Humic_Ac
Rattosjarvi,Bleak,5.75626431,2.916850199,-213.4341181,-1.749869029,Humic_Ac
Rattosjarvi,Bleak,5.792079894,2.927384195,-173.2354276,-1.749869029,Humic_Ac
Rattosjarvi,Bleak,6.586722036,3.161102472,-167.5130869,-1.749869029,Humic_Ac
Rattosjarvi,LSRwhitefish,7.705146847,3.490050946,-181.461822,-1.749869029,Humic_Ac
Rattosjarvi,LSRwhitefish,8.075283992,3.598914812,-170.702041,-1.749869029,Humic_Ac
Rattosjarvi,LSRwhitefish,7.666111879,3.478570073,-164.4465768,-1.749869029,Humic_Ac
Rattosjarvi,Perch,6.692049847,3.19208124,-196.7218625,-1.749869029,Humic_Ac
Rattosjarvi,Perch,6.017240222,2.993607821,-199.0380547,-1.749869029,Humic_Ac
Rattosjarvi,Perch,5.653060603,2.886496168,-200.4323106,-1.749869029,Humic_Ac
Rattosjarvi,Perch,5.817043317,2.934726378,-192.5008277,-1.749869029,Humic_Ac
Rattosjarvi,Perch,8.263327475,3.654221719,-189.3459103,-1.749869029,Humic_Ac
Rattosjarvi,Perch,8.131506676,3.615450895,-185.0726102,-1.749869029,Humic_Ac
Rattosjarvi,Perch,8.096929147,3.605281034,-183.0446895,-1.749869029,Humic_Ac
Rattosjarvi,Perch,6.658283397,3.182149931,-165.3621533,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,8.675814159,3.775541331,-177.8530979,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,9.45590545,4.004979946,-171.2467647,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,9.986683955,4.161091271,-169.7145018,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,8.254291676,3.651564131,-159.3221573,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,9.049372394,3.885411401,-167.7249641,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,9.650486429,4.062209646,-171.520468,-1.749869029,Humic_Ac
Rattosjarvi,Perch_predatory,9.347619463,3.973131127,-163.8729657,-1.749869029,Humic_Ac
Rattosjarvi,Pike,8.220932988,3.641752752,-163.2640346,-1.749869029,Humic_Ac
Rattosjarvi,Pike,9.27291048,3.951157896,-152.4938842,-1.749869029,Humic_Ac
Rattosjarvi,Pike,8.978209918,3.864481261,-167.6689388,-1.749869029,Humic_Ac
Rattosjarvi,Pike,9.391560587,3.986054987,-148.3918493,-1.749869029,Humic_Ac
Rattosjarvi,Pike,9.884100083,4.130919544,-134.9969817,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.690555738,3.485759443,-199.7773059,-1.749869029,Humic_Ac
Rattosjarvi,Roach,6.72377521,3.201412229,-185.1117381,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.93502845,3.557663182,-193.2393534,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.791109065,3.515333951,-185.9308575,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.364252577,3.389787925,-187.0482924,-1.749869029,Humic_Ac
Rattosjarvi,Roach,6.957637749,3.270195329,-173.7373877,-1.749869029,Humic_Ac
Rattosjarvi,Roach,6.352110412,3.092099053,-164.8425181,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.805139011,3.519460406,-215.9572851,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.635866033,3.469674236,-172.2166969,-1.749869029,Humic_Ac
Rattosjarvi,Roach,7.482615786,3.424600634,-179.1082447,-1.749869029,Humic_Ac
Rattosjarvi,Ruffe,7.860517743,3.535748268,-175.0261071,-1.749869029,Humic_Ac
Rattosjarvi,Ruffe,6.802972618,3.224705584,-169.5628622,-1.749869029,Humic_Ac
Rattosjarvi,Ruffe,7.541627317,3.441956966,-176.621555,-1.749869029,Humic_Ac
Rattosjarvi,Ruffe,7.683926466,3.483809657,-162.2655856,-1.749869029,Humic_Ac
Rattosjarvi,Ruffe,7.900568893,3.547528018,-204.5121219,-1.749869029,Humic_Ac
Rattosjarvi,Smelt,6.624811351,3.172305211,-203.8627392,-1.749869029,Humic_Ac
Rattosjarvi,Smelt,6.419166012,3.111821288,-202.5793381,-1.749869029,Humic_Ac
Rattosjarvi,Smelt,8.504777719,3.725236496,-197.983735,-1.749869029,Humic_Ac
Rattosjarvi,Smelt,8.260018279,3.653248426,-190.8600946,-1.749869029,Humic_Ac
Rattosjarvi,Smelt,8.022067553,3.583262918,-182.2136513,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.245758403,3.649054344,-192.7208513,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.779488326,3.806033734,-182.6098081,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.957542211,3.858402523,-187.2789175,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.243989918,3.648534202,-182.5349353,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.407186949,3.696533329,-176.927729,-1.749869029,Humic_Ac
Rattosjarvi,Vendace,8.691587365,3.78018051,-185.5317954,-1.749869029,Humic_Ac
Ropijarvi,Alpinebullhead,9.215808434,4.018417647,-179.5886739,-2.618543419,Polar
Ropijarvi,Alpinebullhead,6.411355006,3.193578404,-196.263698,-2.618543419,Polar
Ropijarvi,Browntrout,6.525253775,3.227078042,-170.4089816,-2.618543419,Polar
Ropijarvi,Browntrout,6.975948684,3.359635368,-166.2896463,-2.618543419,Polar
Ropijarvi,Browntrout,6.56685463,3.239313587,-172.0052061,-2.618543419,Polar
Ropijarvi,Browntrout,7.057324149,3.383569328,-157.6843942,-2.618543419,Polar
Ropijarvi,Browntrout,6.704287599,3.279735049,-150.2226709,-2.618543419,Polar
Ropijarvi,Browntrout,6.966851941,3.356959855,-174.4451268,-2.618543419,Polar
Ropijarvi,Browntrout,6.931410568,3.346535922,-154.011052,-2.618543419,Polar
Ropijarvi,Browntrout,8.204185972,3.720881629,-152.2246874,-2.618543419,Polar
Ropijarvi,Browntrout,8.939675473,3.937202071,-152.4258555,-2.618543419,Polar
Ropijarvi,Browntrout,8.774238543,3.88854415,-153.079792,-2.618543419,Polar
Ropijarvi,Browntrout,8.211613416,3.723066171,-154.4434772,-2.618543419,Polar
Ropijarvi,Browntrout,8.118968495,3.695817665,-144.5001999,-2.618543419,Polar
Ropijarvi,Browntrout,8.679309361,3.860623802,-155.7955415,-2.618543419,Polar
Ropijarvi,Browntrout,10.12001796,4.284361626,-141.2310887,-2.618543419,Polar
Ropijarvi,Browntrout,10.34728802,4.351205761,-123.7515423,-2.618543419,Polar
Ropijarvi,Burbot,7.859922319,3.619627614,-164.4004938,-2.618543419,Polar
Ropijarvi,Burbot,9.062466031,3.973316941,-161.7341784,-2.618543419,Polar
Ropijarvi,Burbot,7.498219827,3.513244528,-178.8318326,-2.618543419,Polar
Ropijarvi,Burbot,8.573919611,3.829626817,-160.1861295,-2.618543419,Polar
Ropijarvi,Burbot,9.826338228,4.197985234,-148.5653957,-2.618543419,Polar
Ropijarvi,Burbot,9.145221314,3.99765673,-148.0993486,-2.618543419,Polar
Ropijarvi,Burbot,8.730329183,3.875629632,-147.7505901,-2.618543419,Polar
Ropijarvi,Burbot,9.898457699,4.219196843,-194.8767844,-2.618543419,Polar
Ropijarvi,Burbot,8.742363347,3.879169092,-176.0147668,-2.618543419,Polar
Ropijarvi,Burbot,9.634110485,4.141447662,-167.6662311,-2.618543419,Polar
Ropijarvi,Burbot,10.68310295,4.449974858,-150.5320224,-2.618543419,Polar
Ropijarvi,Burbot,9.659421076,4.148891954,-165.2906643,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.113553124,3.694224909,-149.4939479,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.162469948,3.70861221,-145.8122524,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.075795293,3.683119665,-152.729955,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.151266305,3.705317021,-153.6397349,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.762151459,3.590871478,-166.0172387,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.599725245,3.837216709,-154.4639085,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.221682277,3.726027601,-151.8098094,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.014796849,3.665178946,-154.2243012,-2.618543419,Polar
Ropijarvi,DRwhitefish,8.272156278,3.740872896,-156.755284,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.32292343,3.461686764,-146.4369346,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.840757795,3.613990989,-164.820509,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.018536053,3.372161065,-146.4405261,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.392351757,3.48210686,-144.9733699,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.856902432,3.618739411,-148.5952917,-2.618543419,Polar
Ropijarvi,DRwhitefish,7.181032637,3.419954178,-147.8339625,-2.618543419,Polar
Ropijarvi,Grayling,6.525069386,3.22702381,-161.0162018,-2.618543419,Polar
Ropijarvi,Grayling,6.601095103,3.249384315,-163.7052818,-2.618543419,Polar
Ropijarvi,Grayling,6.254537902,3.147455726,-159.9435165,-2.618543419,Polar
Ropijarvi,Grayling,6.548949279,3.234047308,-174.695096,-2.618543419,Polar
Ropijarvi,Grayling,6.736790889,3.28929484,-163.388977,-2.618543419,Polar
Ropijarvi,Grayling,6.783663689,3.303080958,-158.5132401,-2.618543419,Polar
Ropijarvi,Grayling,6.807074028,3.309966351,-156.8667453,-2.618543419,Polar
Ropijarvi,LSRwhitefish,7.168648775,3.416311865,-172.713719,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.701433805,3.278895698,-171.3797198,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.446508433,3.203917647,-179.7782886,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.768498301,3.298620549,-165.1119032,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.703004223,3.279357585,-169.5911387,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.932264185,3.346786986,-166.5129744,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.907556122,3.339519909,-162.3635751,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.074532827,3.094513057,-160.4163102,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.201531252,3.131865535,-168.5492853,-2.618543419,Polar
Ropijarvi,LSRwhitefish,7.307700775,3.457209512,-172.656454,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.761748479,3.296635308,-161.4824394,-2.618543419,Polar
Ropijarvi,LSRwhitefish,7.283533231,3.450101411,-172.1200144,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.101654962,3.102490156,-162.3670901,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.498821887,3.219303957,-175.078536,-2.618543419,Polar
Ropijarvi,LSRwhitefish,6.328571057,3.169230184,-185.6235932,-2.618543419,Polar
Ropijarvi,Minnow,7.057263199,3.383551402,-183.6744486,-2.618543419,Polar
Ropijarvi,Minnow,7.133324683,3.405922426,-169.8815391,-2.618543419,Polar
Ropijarvi,Minnow,6.734625949,3.288658093,-183.623564,-2.618543419,Polar
Ropijarvi,Perch_predatory,6.715790673,3.283118306,-151.5154393,-2.618543419,Polar
Ropijarvi,Perch_predatory,8.026742365,3.668692333,-165.3608564,-2.618543419,Polar
Ropijarvi,Pike,7.06812835,3.386747034,-166.7161238,-2.618543419,Polar
Ropijarvi,Pike,6.083085474,3.097028541,-183.1537158,-2.618543419,Polar
Ropijarvi,Pike,7.528346406,3.522105286,-174.1047327,-2.618543419,Polar
Ropijarvi,Pike,7.493880201,3.511968167,-174.7520533,-2.618543419,Polar
Ropijarvi,Pike,7.108021252,3.398480241,-182.8690209,-2.618543419,Polar
Ropijarvi,Pike,7.801066893,3.602317194,-171.8264362,-2.618543419,Polar
Ropijarvi,Pike,8.783740674,3.891338894,-168.6644045,-2.618543419,Polar
Ropijarvi,Pike,7.67487003,3.56520047,-183.2376338,-2.618543419,Polar
Ropijarvi,Pike,8.073399638,3.68241506,-176.2948814,-2.618543419,Polar
Ropijarvi,Pike,8.28027449,3.743260605,-170.3514464,-2.618543419,Polar
Ropijarvi,Pike,8.654130927,3.853218381,-170.7404968,-2.618543419,Polar
Ropijarvi,Pike,7.913281376,3.635321454,-168.4595078,-2.618543419,Polar
Ropijarvi,Pike,8.275838306,3.741955845,-168.4593918,-2.618543419,Polar
Ropijarvi,Pike,8.513959276,3.811991424,-167.8238425,-2.618543419,Polar
Ropijarvi,Pike,8.913403935,3.929475148,-158.7724951,-2.618543419,Polar
Ropijarvi,Ruffe,8.048973953,3.675231035,-165.072421,-2.618543419,Polar
Ropijarvi,Ruffe,7.659888175,3.560794042,-189.2341787,-2.618543419,Polar
Ropijarvi,Ruffe,8.449487509,3.79302914,-177.7719974,-2.618543419,Polar
Ropijarvi,Ruffe,8.618447231,3.842723176,-164.7173166,-2.618543419,Polar
Ropijarvi,Ruffe,7.614345567,3.547399157,-166.4388647,-2.618543419,Polar
Ropijarvi,Ruffe,9.490212946,4.099124857,-165.3944974,-2.618543419,Polar
Ropijarvi,Ruffe,8.383215522,3.773537379,-182.5559971,-2.618543419,Polar
Ropijarvi,Ruffe,9.53890252,4.11344532,-157.5786099,-2.618543419,Polar
Ropijarvi,Ruffe,7.735821665,3.583127421,-184.4041367,-2.618543419,Polar
Ropijarvi,Ruffe,7.587759987,3.539579869,-162.5259071,-2.618543419,Polar
Ropijarvi,Ruffe,8.102634889,3.691013664,-172.8269505,-2.618543419,Polar
Ropijarvi,Ruffe,8.252324545,3.735040033,-152.9672118,-2.618543419,Polar
Ropijarvi,Ruffe,7.676345703,3.565634491,-174.7251193,-2.618543419,Polar
Ropijarvi,Ruffe,7.991576326,3.65834938,-171.3928001,-2.618543419,Polar
Ropijarvi,Ruffe,7.127414113,3.404184024,-163.4915902,-2.618543419,Polar
Ruokojarvi,Bleak,7.081794675,3.568919694,-174.8662805,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch_predatory,8.903290379,4.104653725,-160.6088142,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch_predatory,8.727935426,4.053078739,-165.4386923,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch_predatory,9.529285705,4.288769997,-166.710458,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch_predatory,9.56863577,4.300343546,-163.3156916,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch_predatory,8.650660562,4.030350837,-162.7175593,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,7.633492041,3.731183625,-181.6051568,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,7.991602374,3.836510194,-174.2510094,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,6.98458519,3.540328669,-178.8358229,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,7.948761343,3.823909891,-167.397411,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,7.62467647,3.72859081,-183.4617963,-1.262962286,Low_humic_Ac
Ruokojarvi,Perch,5.82066548,3.197999343,-186.488463,-1.262962286,Low_humic_Ac
Ruokojarvi,Pike,9.49710773,4.279305887,-161.8792633,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,8.370357372,3.947908723,-179.0253741,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.223932631,3.316607328,-178.2339775,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,8.143889438,3.881300507,-167.9578231,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.426089129,3.376065122,-180.2479297,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.707527804,3.458841203,-182.4684104,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,7.348203626,3.647275268,-177.4016819,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.018841409,3.256286381,-179.3202094,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.120365013,3.286146264,-187.6580462,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.709143971,3.459316546,-183.8106207,-1.262962286,Low_humic_Ac
Ruokojarvi,Roach,6.505474099,3.399413642,-181.1893033,-1.262962286,Low_humic_Ac
Ruokojarvi,Ruffe,9.458902972,4.268069193,-169.8217197,-1.262962286,Low_humic_Ac
Ruokojarvi,Ruffe,10.97007611,4.712531882,-166.2946478,-1.262962286,Low_humic_Ac
Ruokojarvi,Ruffe,8.326455837,3.934996507,-172.887847,-1.262962286,Low_humic_Ac
